train_loss,test_loss,train_acc,test_acc
1.2637044299586022,1.17625485955581,50.629708325284916,55.98818007995828
0.995888050456339,1.002252315244073,62.080355418195865,61.6200243351295
0.8990813239099253,0.9469775781514602,65.73498164960402,63.6015991656527
0.8415907693065823,0.9010188547441406,68.1668920224068,66.27846341039458
0.7995479331643788,0.8919545001990273,69.83967548773421,66.67825482357031
0.7768839444252016,0.7736547297754226,70.47131543364883,70.83260907352685
0.7428267683258889,0.8545063598744873,71.97797952482132,68.12098035807405
0.7092025703736339,0.7614497735192418,73.46146416843732,71.00643142708152
0.680878236801762,0.7459799530981479,74.43500096581032,72.17104119589779
0.6578213292934822,0.786812672858733,75.28298242225226,70.7109334260386
0.6488242094756692,0.6369415761159231,75.64226385937802,76.01251520945593
0.6217797519710733,0.6182781606057862,76.82441568475951,76.96853815400661
0.5998726621750863,0.7038929439639499,77.542978559011,73.19659308187033
0.5747801823415235,0.6688938604092445,78.43345566930655,75.36937250130367
0.5504722764714473,0.6422220898797651,79.53641104887001,76.20371979836607
0.5533298228096998,0.5371989603666005,79.6565644859091,80.04172461752434
0.527855595826748,0.542861114705554,80.36159239728806,80.07649513212796
0.501958362918624,0.5697765085063823,81.23853122404435,78.44228094575799
0.47945956565087544,0.5859897706206882,82.28738096617798,77.76425591098747
0.45927981163489184,0.6277674823709257,83.11216704332541,76.79068150208623
0.45953657104075557,0.5136458065479952,82.87265071178845,80.94575799721837
0.43303527681163145,0.5168638318901433,83.95626895366132,80.85883171070932
0.41107998411042607,0.5723109180638787,84.81775511386684,79.48539638386649
0.38460304925860406,0.5030098761819168,85.81058893975391,81.38038942976355
0.37381742319079164,0.5606461089410105,86.2336056865813,79.22461752433935
0.3761503759004019,0.371490880743353,86.26644260300168,86.4394993045897
0.34634735569245906,0.4280169876460737,87.24575534565685,83.53616133518777
0.3282775875930105,0.43957354930412124,88.11110467250005,83.55354659248957
0.30508779163077004,0.44474675488737264,89.00349616580712,83.605702364395
0.28816786230373764,0.493470272533751,89.60035541133067,81.44993045897078
0.3003763534455783,0.30144580825645173,89.14643333140175,88.69958275382476
0.27466718446192717,0.3438325499460329,89.96928782523034,87.23922114047288
0.2633641484557589,0.38783209065237034,90.58546290394236,85.1182197496523
0.24785748064484586,0.39140672374501184,91.01620598404511,85.25730180806676
0.23220100576058642,0.48347398659450125,91.66135481253984,82.87552155771905
0.2548486969823786,0.337888474797672,90.85395298526203,87.25660639777469
0.22754737676595727,0.28829326824659435,91.94722914372912,89.221140472879
0.21483668081383375,0.35391299291844164,92.45523555658573,86.76981919332405
0.20468763240345597,0.40766661393460046,92.88018388673196,85.79624478442281
0.19914201307247476,0.3733080351966147,92.94972088621043,86.14394993045897
0.2175707045179584,0.21302170771716863,92.4204670568465,92.31571627260084
0.1928673322169321,0.28914330120461373,93.33217438334202,89.36022253129346
0.1883581358485288,0.28701922513016076,93.39591663286396,89.84700973574408
0.18059553589296737,0.2881480150121641,93.7262173803867,89.18636995827538
0.16922639949684273,0.3578018948995354,94.03913387803982,86.99582753824757
0.18841597732738719,0.19508902181421767,93.37660079967549,93.16759388038943
0.17501612230022912,0.21065559593626454,93.89233354580749,92.15924895688457
0.16035782384390843,0.2705465263385269,94.40033995866412,90.36856745479834
0.1551998085340099,0.32592424555514554,94.62247204033146,88.73435326842836
0.15535296341337218,0.28551321040440003,94.69007745649108,89.8817802503477
