train_loss,test_loss,train_acc,test_acc
1.2231805369536932,1.0699830684978786,48.32505413323144,54.88922841864018
1.0351118193001008,1.0858610075470871,57.19441260136713,57.83040488922842
0.9552687699134874,1.034034720488957,61.542054090774,59.70206264323912
0.9016918675726561,0.9153419915299273,64.2253640725173,64.70588235294117
0.8633465567123751,0.8711585749233834,66.08499978771282,64.28571428571429
0.840734689882446,0.8432961622858758,66.74874755880106,65.95338173481086
0.8016664342681297,0.8209982033581237,68.46395516685064,66.75582728314863
0.7779986666362213,0.7934685513166512,69.86923664770315,69.27779900649598
0.7521522329196396,0.7691039303741156,70.72259488834169,70.04203286205579
0.7298941955835809,0.8210222693882601,71.35093826950836,68.89568207871609
0.7098816789157162,0.7751670302122113,72.33166341173474,71.68513565150936
0.6945821578330754,0.7613178903723109,73.04491806062664,71.30301872372947
0.669463476395935,0.7349855301543688,74.35255158359514,71.34123041650746
0.656699332624732,0.7174867927845899,74.675214400951,71.68513565150936
0.6401159593713216,0.736933963253018,75.23138320455124,72.25831104317922
0.6356325313447957,0.6710058175280753,75.54130933174832,73.40466182651892
0.6110260485402352,0.6490791710702162,76.39466757238685,75.62094000764233
0.5936655163169641,0.6571497512219013,77.43483060202088,74.43637753152464
0.5827425477145797,0.6780603245031666,77.91882482805468,74.28353076041269
0.5685472736911531,0.6679002607727397,78.40281905408848,73.40466182651892
0.5712753389088582,0.5664837148338043,78.24997877218307,78.25754680932366
0.5475852619272987,0.6015580820477004,79.4005264498599,77.37867787542989
0.5390417329920206,0.6399957525693691,79.35807081599728,76.04126862820023
0.5190038343068597,0.6851384948297088,80.279358070816,74.13068398930072
0.5118090109073257,0.6584224098874132,80.52560074721916,74.2071073748567
0.5231927590835497,0.5759141538598221,80.13925447906938,78.18112342376767
0.5003111578908124,0.4975783237500595,81.16243525515836,80.58846006878105
0.48752776184639235,0.5921194368178352,81.85446208711896,77.83721818876576
0.4718567756857665,0.5698436722985014,82.27052729897257,77.99006495987773
0.4581439770624349,0.6769887797298165,82.8394327927316,74.13068398930072
0.46466958076960646,0.47324099700312877,82.42336758087798,82.42262132212457
0.4523653672906704,0.5141146208893083,83.08567546913476,80.0152846771112
0.4273734766272851,0.5275455898326638,84.01545385072599,79.67137944210928
0.41865765769422114,0.6749837169175299,84.58860490787129,75.3534581581964
0.40632694183646434,0.610649418087237,84.87305765475078,77.56973633931983
0.42470992237349725,0.40950977691528584,84.32113441453681,85.17386320213986
0.4073591748973086,0.5013648675605911,84.85182983781948,81.00878868933894
0.39642867818174266,0.4369910898688507,85.4419631485098,84.14214749713412
0.38708356288914514,0.5337922501516197,85.54810223316635,80.12991975544517
0.37595286417212864,0.5085241644022959,85.9259573745436,80.85594191822697
0.3910838062184211,0.42381856278478985,85.61178568396026,84.67711119602599
0.37441055026519665,0.43760064608827776,86.24012906512695,84.48605273213603
0.36509485885751114,0.4554155849640635,86.45665279782627,82.49904470768055
0.35350820003112976,0.5028737210915956,86.95762927740512,81.88765762323271
0.34697269725230473,0.5462430326291564,87.05952279867539,80.12991975544517
0.37003818870062394,0.4093103294520944,86.61373864311794,84.86816965991594
0.34877047235567027,0.44030777907036717,87.23783646089836,83.49254871990829
0.3289705762931288,0.44091269921370485,88.16336927910334,82.80473824990447
0.33246319685010317,0.5097144195595724,87.91712660270018,81.46732900267482
0.3250169954077034,0.6288779331588271,87.81523308142991,78.02827665265572
